Temat,topic,skill,match_score,Cele podstawowe,Cele ponadpodstawowe,chapter_requirements
Mierzenie kątów,Mierzenie kątów,"VIII. Kąty. Uczeń: 2) mierzy z dokładnością do 1 stopnia kąty mniejsze niż 180 stopni; 3) rysuje kąty mniejsze od 180 stopni; 4) rozpoznaje kąt prosty, ostry i rozwarty; 5) porównuje kąty .",100.0,"['zna jednostki miary kątów: – stopnie (K)', 'umie mierzyć kąty (K – P)']","['zna jednostki miary kątów: – minuty, sekundy (R)', 'umie rysować kąty o danej mierze stopniowej (K – R)', 'umie określać miarę stopniową poszczególnych rodzajów kątów (P – R)', 'umie rozwiązywać zadania związane z zegarem (D – W)', 'umie obliczać miarę kąta wklęsłego (R – D)', 'umie dopełniać do kąta prostego kąty, których miary podane są w stopniach,']","[(8, 2), (8, 3), (8, 4), (8, 5)]"
Mnożenie i dzielenie liczb całkowitych,Mnożeni e i dzielenie liczb całkowitych *,III. Liczby całkowite. Uczeń: 5) wykonuje proste rachunki pamięciowe na liczbach całkowitych .,96.1038961038961,['umie mnożyć i dzielić liczby całkowite o jednakowych znakach (P)'],"['zna zasadę mnożenia i dzielenia liczb całkowitych (P – R)', 'umie mnożyć i dzielić liczby całkowite o różnych znakach (R)', 'umie ustalać znaki iloczynów i ilorazów (R)', 'umie obliczać wartości wyrażeń arytmetycznych zawierających działania na liczbach całkowitych (R – D)', 'umie obliczać średnie arytmetyczne kilku liczb całkowitych (D)', 'umie ustalać znaki wyrażeń arytmetycznych (D)', 'um ie wstawiać znaki działań, tak aby wyrażenie arytmetyczne miało określoną wartość (W)']","[(3, 5)]"
Mnożenie i dzielenie w pamięci,Mnożenie i dzielenie w pamięci,"II. Działania na liczbach naturalnych. Uczeń: 3) mnoży i dzieli liczbę naturalną przez liczbę naturalną jednocyfrową, dwucyfrową lub trzycyfrową (…), w pamięci (w najprostszych przykładach) (…); 4) stosuje wygodne dla niego sposoby ułatwiające obliczenia, w tym przemienność i łączność dodawania i mnożenia oraz rozdzielność mnożenia względem dodawania; 5) porównuje liczby naturalne z wykorzystaniem ich różnicy lub ilorazu; 8) oblicza kwadraty i sześciany liczb naturalnych; 15) wyznacza wynik dzielenia z resztą liczby a przez liczbę b i zapisuje liczbę a w postaci=∙+ , gdzie 0 ≤< .",100.0,"['zna nazwy działań i ich elementów (K)', 'zna pojęcie kwadratu i sześcianu liczby (P)', 'rozumie porównywanie ilorazowe (P)', 'rozumie korzyści płynące z szybkiego l iczenia (P)', 'rozumie korzyści płynące z zastąpienia rachunków pisemnych rachunkami pamięciowymi (P)', 'umie pamięciowo mnożyć liczby: - dwucyfrowe przez jednocyfrowe w zakresie 100 (K) - powyżej 100 (P)', 'umie pamięciowo dzielić liczby dwucyfrowe przez jed nocyfrowe lub dwucyfrowe: - w zakresie 100 (K) - powyżej 100 (P)', 'umie obliczać dzielną (dzielnik), gdy dane są iloraz i dzielnik (dzielna) (P)', 'umie wykonywać dzielenie z resztą (K – P)']","['umie pamięciowo mnożyć liczby: - trzycyfrowe przez jednocyfrowe w zakresie 1000 (P – R)', 'umie zamieniać jednostki (P – R)', 'umie rozwiązywać zadania tekstowe: – wielodziałaniowe (R)', 'umie zastąpić iloczyn prostszym iloczynem (P – R)', 'umie rozwiązywać nietypowe zadania tekstowe wielodziałaniowe (D – W)', 'umie uzupełniać brakujące liczby w wyrażeniu arytmetycznym, tak by otrzymać ustalony wynik (R – W)', 'umie stosować poznane metody szybkiego liczenia w życiu codziennym (R – D)', 'umie proponować własne metody szybkiego liczenia (D – W)']","[(2, 3), (2, 4), (2, 5), (2, 8), (2, 15)]"
Mnożenie ułamków,Mnożenie ułamków,"V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 1) dodaje, odejmuje, mnoży (…) ułamki zwykłe o mianownikach jedno - lub dwucyfrowych, a także liczby mieszane; 5) oblicza kwadraty i sześciany ułamków zwykłych (…) oraz liczb mieszanych; 7) oblicza wartości wyrażeń arytmetycznych, wymagających stosowania działań arytmetycznych (…) na liczbach zapisanych za pomocą ułamków zwykłych, liczb mieszanych (…), z uwzględnieniem reguł dotyczących kolejności wykonywania działań, (…) .",100.0,"['zna algorytm mnożenia ułamków (K)', 'zna algorytm mnożenia liczb mieszanych (P)', 'zna pojęcie odwrotności liczby (K)', 'umie mnożyć dwa ułamki zwykłe (K)', 'umie mnożyć ułamki przez liczby mieszane lub liczby mieszane przez liczby mieszane (P)']","['rozumie pojęcie ułamka liczby (R)', 'umie skracać przy mnożeniu ułamków (P – R)', 'umie stosować prawa działań w mnożeniu ułamków (R)', 'umie obliczać potęgi ułamków lub liczb mieszanych (P – R)', 'umie obliczać ułamki liczb mieszanych (R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków i']","[(5, 1), (5, 5), (5, 7)]"
Mnożenie ułamków dziesiętnych,Mnożenie ułamków dziesiętnych,"V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 2) dodaje, odejmuje, mnoży (…) ułamki dziesiętne w pamięci (w przykładach najprostszych), pisemnie (w przypadku gdy ułamki mają razem co najwyżej 6 cyfr różnych od zera) i za pomocą kalkulatora (w przykładach trudniejszych); 4) oblicza ułamek danej liczby całkowitej; 5) oblicza kwadraty i sześcia ny ułamków (…) dziesiętnych (…). XIV. Zadania tekstowe. Uczeń: 1) czyta ze zrozumieniem tekst zawierający informacje liczbowe; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki (… ) oraz nabyte umiejętności rachunkowe, a także własne poprawne metody .",100.0,"['zna algorytm mnożenia ułamków dziesiętnych (K)', 'umie pamięciowo i pisemnie mnożyć: - dwa ułamki dziesiętne o dwóch lub jednej cyfrze różnej od zera (K)']","['rozumie obliczanie części liczby (R)', 'umie pamięciowo i pisemnie mnożyć: - kilka ułamków dziesiętnych (P – R)', 'umie obliczać ułamki z liczb wyrażonych ułamkami dzies iętnymi (R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków dziesiętnych (R)', 'umie obliczać wartości wyrażeń arytmetycznych zawierających dodawanie, odejmowanie i mnożenie ułamków dziesiętnych z uwzględnieniem kolejności działań i naw iasów (R – D)', 'umie wstawiać znaki działań, tak aby wyrażenie arytmetyczne miało maksymalną wartość (W)']","[(5, 2), (5, 4), (5, 5), (14, 1), (14, 5)]"
"Mnożenie ułamków dziesiętnych przez 10, 100, 1000...","Mnożenie ułamków dziesiętnych przez 10, 100, 1000 …","V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 2) (…) mnoży (…) ułamki dziesiętne w pamięci (w przykładach najprostszych), (…). XIV. Zadania tekstowe. Uczeń: 1) czyta ze zrozumieniem tekst zawierający informacje liczbowe; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki (…) oraz nabyte umiejętności rachunkowe, a także własne poprawne metody .",98.0,"['zna algorytm mnożenia ułamków dziesiętnych przez 10, 100, 1000. .. (K)', 'umie mnożyć ułamki dziesiętne przez 10, 100, 1000... (K – P)']","['umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków dziesiętnych przez 10, 100, 1000... (R)', 'umie stosować przy zamianie jednostek mnożenie ułamków dziesiętnych przez 10, 100, 1000,... (R – D)']","[(5, 2), (14, 1), (14, 5)]"
Mnożenie ułamków dziesiętnych przez liczby naturalne,Mnożenie ułamków dziesiętnych przez liczby naturalne,"V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 2) (…) mnoży (…) ułamki dziesiętne w pamięci (w przykładach najprostszych), pisemnie (w przypadku gdy ułamki mają razem co najwyżej 6 cyfr różnych od zera) i za pomocą kalkulatora (w przykładach trudnych) . XIV. Zadania tekstowe. Uczeń: 1) czyta ze zrozumieniem tekst zawierający informacje liczbowe; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki (…) oraz nabyte umiejętności rachunkowe, a także własne poprawne metody .",100.0,"['zna algorytm mnożenia ułamków dziesiętnych przez liczby natur alne (K)', 'rozumie porównywanie ilorazowe (P)']","['umie pamięciowo i pisemnie mnożyć ułamki dziesiętne przez liczby naturalne (K – R)', 'umie powiększać ułamki dziesiętne n razy (P – R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków dziesiętnych przez liczby naturalne (R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków dziesiętnych przez liczby naturalne (D – W)']","[(5, 2), (14, 1), (14, 5)]"
Mnożenie ułamków przez liczby naturalne,Mnożenie ułamków przez liczby naturalne,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 5) przedstawia ułamki niewłaściwe w postaci liczby mieszanej, a liczbę mieszaną w postaci ułamka niewłaściwego. V. Działania na ułamkach zwykłych i dziesiętnych. Uczeń: 1) dodaje, odejmuje, mnoży (…) ułamki zwykłe o mianownikach jedno - lub dwucyfrowych, a także liczby mieszane .",100.0,"['zna algorytm mnożenia ułamków przez li czby naturalne (K)', 'zna algorytm mnożenia liczb mieszanych przez liczby naturalne (P)', 'rozumie porównywanie ilorazowe (P)', 'umie mnożyć ułamki przez liczby naturalne (K)', 'umie mnożyć liczby mieszane przez liczby naturalne (P)', 'umie powiększać ułamki n razy (P)']","['umie powiększać liczby mieszane n razy (R)', 'umie skracać ułamki przy mnożeniu ułamków przez liczby naturalne (P – R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków i liczb mieszanych przez liczby naturalne (P – R)', 'umie wykonywać działania łączne na ułamkach zwykłych (P – D)', 'umie rozwiązywać zadania tekstowe z zastosowaniem mnożenia ułamków zwykłych i liczb mieszanych przez liczby naturalne (D – W)', 'umie uzupełniać brakujące liczby w iloczynie ułamków tak, aby otrzyma ć ustalony wynik (R – D)']","[(4, 5), (5, 1)]"
Objętość prostopadłościanu,Objętość prostopadłościanu,"XI. Obliczenia w geometrii. Uczeń: 6) oblicza objętość (…) prostopadłościanu przy danych długościach krawędzi; 7) stosuje jednostki objętości i pojemności: cm 3, dm3, m 3, (…). XIV. Zadania tekstowe. Uczeń: 2) wykonuje wstępne czynności ułatwiające rozwiązanie zadania, w tym rysunek pomocniczy lub wygodne dla niego zapisanie info rmacji i danych z treści zadania; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki i geometrii oraz nabyte umiejętności rachunkowe, a także własne poprawne metody .",100.0,"['zna wzór na obliczanie objętości prostopadłościanu i sześcianu (K)', 'umie obliczać objętości sześcianów (K)', 'umie obliczać objętości prostopadłościanów (K – P)']","['umie rozwiązywać zadania tekstowe związane z objętościami prostopadłościanów (R)', 'umie rozwiązywać nietypowe zadania tekstowe związane z objętościami prostopadłościanów (D – W)', 'umie obliczać pole powierzchni sześcianu znając jego objętość (D)']","[(11, 6), (11, 7), (14, 2), (14, 5)]"
Obliczanie NWD i NWW,Obliczanie NWD i NWW,II. Działania na liczbach naturalnych. Uczeń: 11) znajduje największy wspólny dzielnik (NWD) i najmniejszą wspólną wielokrotność (NWW) dwóch liczb naturalnych co najwyżej trzycyfrowych metodą rozkładu na czynnik i.,100.0,['rozkładać na czynniki pierwsze liczby: - dwucyfrowe (K)'],"['zna algorytm znajdowania NWD dwóch liczb na podstawie ich rozkładu na czynniki pierwsze (P – D)', 'rozumie algorytm znajdowania NWD dwóch liczb na podstawie ich rozkładu na czynniki pierwsze (P – D)', 'umie rozkładać na czynniki pierwsze liczby: - wielocyfrowe (P – R)', 'umie znajdować NWD i NWW liczb korzystając z rozkładu liczb na czynniki pierwsze (R – D)']","[(2, 11)]"
Odejmowanie liczb całkowitych,Odejmowanie liczb całkowitych *,III. Liczby całkowite. Uczeń: 5) wykonuje proste rachunki pamięciowe na liczbach całkowitych .,100.0,"['zna zasadę zastępowania odejmowania dodawaniem liczby przeciwnej (P)', 'umie zastępować odejmowanie dodawaniem (P)', 'umie odejmować liczby całkowite dodatnie, gdy odjemnik jest większy od odjemnej (K)']","['umie odejmować liczby całkowite (P – D)', 'umie pomniejszać liczby całkowite (R)', 'umie porównywać różnice liczb całkowitych (R – D)', 'umie uzupełniać brakujące liczby w różnicy, tak aby uzyskać ustalony wynik (R – D)', 'umie rozwiązywać zadania tekstowe związane z odejmowaniem liczb całkowitych (R – W)']","[(3, 5)]"
Oś symetrii figury,Oś symetrii figury,"IX. Wielokąty, koła i okręgi. Uczeń: 5) (…) rozpoznaje figury osiowosymetryczne i wskazuje osie symetrii figur .",100.0,"['zna pojęcie osi symetrii figury (P)', 'zna pojęcie figury osiowosymetrycznej (P)', 'umie wskazywać i rysować osie symetrii figury ( jeśli istnieją) (P)']","['umie rozpoznać figury osiowosymetryczne (P – R)', 'umie rysować figury osiowosymetryczne ( P – R)', 'umie uzupełniać rysunek tak, aby nowa figura miała oś symetrii (R – D)', 'umie rysowa ć figury osiowosymetryczne ( D – W)', 'umie uzupełniać rysunek tak, aby nowa figura miała oś symetrii (D – W)']","[(9, 5)]"
Pola wielokątów – podsumowanie,Pola wielokątów - podsumowanie,"XI. Obliczenia w geometrii . Uczeń: 3) oblicza pola: trójkąta, kwadratu, prostokąta, rombu, równoległoboku, trapezu, przedstawionych na rysunku oraz w sytuacjach praktycznych, w tym także dla danych wymagających zamiany jednostek; 4) stosuje jednostki pola: mm 2 , cm 2 , dm2 , m2 , km 2 , ar, hektar (bez zamiany jednostek w trakcie obliczeń); 5) oblicza pola wielokątów metodą podziału na mniejsze wielokąty lub uzupełniania do większych wielokątów (…) .",93.33333333333333,[],"['zna wzory na obliczanie pól poznanych wielokątów (K - R)', 'umie obliczać pola poznanych wielokątów (K – R)', 'umie obliczać pola narysowanych figur jako sumy lub różnice pól znanych wielokątów (R – D)', 'umie rysować wielokąty o danych polach (W)', 'umie rozwiązywać zadania tekstowe związane z polami wielokątów (D – W)']","[(11, 3), (11, 4), (11, 5)]"
Pole prostokąta i kwadratu,Pole prostokąta i kwadratu.,"XI. Obliczenia w geometrii. Uczeń: 3) oblicza pola: (…) kwadratu, prostokąta (…) przedstawionych na rysunku oraz w sytuacjach praktycznych, w tym także dla dany ch wymagających zamiany jednostek; 4) stosuje jednostki pola: mm 2, cm 2, dm2, m 2, km 2, ar, hektar (bez zamiany jednostek w trakcie obliczeń); 5) oblicza pola wielokątów metodą podziału na mniejsze wielokąty lub uzupełniania do większych wielokątów (…) . XIV. Zadania tekstowe. Uczeń: 2) wykonuje wstępne czynności ułatwiające rozwiązanie zadania, w tym rysunek pomocniczy lub wygodne dla niego zapisanie informacji i danych z treści zadania;",100.0,"['zna jednostki miary pola (K)', 'zna wzór na obliczanie pola prostokąta i kwadratu (K)', 'rozumie pojęcie miary pola jako liczby kwadratów jednostkowych (K)', 'umie obliczać pola prostokątów i kwadratów o długościach boków wyrażonych w: – tych samych jednostkach (K)']","['umie obliczać pola prostokątów i kwadratów o długościach boków wyrażonych w: – różnych jednostkach (P – R)', 'umie obliczać bok kwadratu, znając jego pole (R)', 'umie obliczać bok prostokąta, znając jego pole i długość drugiego boku (P – R)', 'umie obliczać pole kwadratu o danym obwodzie i odwrotnie (R)', 'umie rozwiązywać zadania tekstowe związane z polami prostokątów (R – D)', 'umie obliczać pola narysowanych figur jako sumy lub różnice pól prostokątów (R – D)', 'umie rozwiązywać zadania tekstowe związane z polami prostokątów w skali']","[(11, 3), (11, 4), (11, 5), (14, 2)]"
Pole rombu,Pole rombu,"XI. Obliczenia w geometrii. Uczeń: 3) oblicza pola: (…) kwadratu, prostokąta , rombu (…) przedstawionych na rysunku oraz w sytuacjach praktycznych, w tym także dla danych wymagających zamiany jednostek; 4) stosuje jednostki pola: mm 2, cm 2, dm2, m 2, km 2, ar, hektar (bez zamiany jednostek w trakcie obliczeń) .",100.0,"['zna wzór na obliczanie pola rombu wykorzystu jący długości przekątnych (P )', 'umie obliczać pole rombu o danych przekątny ch (P )', 'umie obliczać pole kwadratu o danej przekątnej (P)']","['rozumie kryteria doboru wzoru na obliczanie pol a rombu (R)', 'umie obliczać pole rombu, znając długość jednej przekątnej i związek między przekątnymi (R – D)', 'umie rysować romb o danym polu (R)', 'umie obliczać długość przekątnej rombu, znając jego pole i długość drugiej przekątnej (R – D)', 'umie rozwiązywać zadania tekstowe związane z polami rombów (D – W)']","[(11, 3), (11, 4)]"
Pole równoległoboku,Pole równoległoboku,"XI. Obliczenia w geometrii. Uczeń: 3) oblicza pola: (…) kwadratu, prostokąta, rombu, równoległoboku (…) przedstawionych na rysunku oraz w sytuacjach praktycznych, w tym także dla danych wymagających zamiany jednostek; 4) stosuje jednostki pola: mm 2, cm 2, dm2, m 2, km 2, ar, hektar (bez zamiany j ednostek w trakcie obliczeń); 5) oblicza pola wielokątów metodą podziału na mniejsze wielokąty lub uzupełniania do większych wielokątów (…) .",100.0,"['zna pojęcie wysokości i podstawy równoległoboku (P)', 'zna wzór na ob liczanie pola równoległoboku (P)', 'umie obliczać pola równoległoboków (P)', 'umie obliczać pola i obwody rombu (P)']","['umie obliczać długość podstawy równoległoboku, znając jego pole i długość wysokości opuszczonej na tę podstawę (R)', 'umie obliczać wysokość równoległoboku, znając jego pole i długość podstawy (R)', 'umie obliczać wysokość rombu, znając jego obwód (R)', 'umie porównywać pola narysowanych równoległoboków (R)', 'umie rysować prostokąt o polu równym polu narysowanego równoległoboku i odwrotnie (R – D)', 'umie obliczać pola narysowanych figur jako sumy lub różnice pól równoległoboków (R – D)', 'umie rozwiązywać zadania tekstowe związane z polami równoległoboków (W)', 'umie obliczać wysokość równoległoboku, znając długości dwóch boków i drugiej wysokości (D)']","[(11, 3), (11, 4), (11, 5)]"
Pole trapezu,Pole trapezu,"XI. Obliczenia w geometrii. Uczeń: 3) oblicza pola: trójkąta, kwadratu, prostokąta, rombu, równoległoboku trapezu, przedstawionego na rysunku oraz w sytuacjach praktycznych, w tym także dla danych wymagających zamiany jednostek; 4) stosuje jednostki pola: mm 2, cm 2, dm2, m 2, km 2, ar, hektar (bez zamiany jednostek w trakcie obliczeń); 5) oblicza pola wielokątów metodą podziału na mniejsze wielokąty lub uzupełniania do większych wielokątów (…) .",100.0,"['zna pojęcie wysokości i podstawy trapezu (P)', 'zna wzór na obliczanie pola trapezu (P)', 'umie obliczać pole trapezu, znając: – długość podstawy i wysokość ( P)']","['umie obliczać pole trapezu, znając: – sumę długości podstaw i wysokość (R)', 'umie obliczać wysokość trapezu, znając jego pole i długości podstaw (ich sumę) lub zależności między nimi (R – D)']","[(11, 3), (11, 4), (11, 5)]"
Pole trójkąta,Pole trójkąta,"XI. Obliczenia w geometrii. Uczeń: 3) oblicza pola: (…) trójkąta (…) przedstawionego na rysunku oraz w sytuacjach praktycznych, w tym także dla danych wymagający ch zamiany jednostek; 4) stosuje jednostki pola: mm 2, cm 2, dm2, m 2, km 2, ar, hektar (bez zamiany jednostek w trakcie obliczeń); 5) oblicza pola wielokątów metodą podziału na mniejsze wielokąty lub uzupełniania do większych wielokątów (… ).",100.0,"['zna pojęcie wysokości i podstawy trójkąta (P)', 'zna wzór na obliczanie pola trójkąta (P)', 'umie obliczać pole trójkąta, znając długość podstawy i wysokości trójkąta (P)', 'umie obliczać pola narysowanych trójkątów: – ostrokątnych (P)']","['umie rysować trójkąty o danych polach (R)', 'umie obliczać pola narysowanych trójkątów: – rozwartokątnych (R – D)', 'umie obliczać wysokość trójkąta, znając długość podstawy i pole trójkąta (D)', 'umie obliczać długość podstawy trójkąta, znając wysokość i pole trójkąta (D)', 'umie obliczać pole trójkąta prostokątnego o danych długościach przyprostokątnych (R)', 'umie obliczać długość przyprostokątnej, znając pole trójkąta i długość drugiej przyprostokątnej (D)', 'umie obliczać pola trójkątów jako części prostokątów o znanych bokach (P – D)', 'umie obliczać pola narysowanych figur jako sumy lub różnicy pól trójkątów (R – D)', 'umie rysować prostokąty o polu równym polu narysowanego trójkąta i odwrotnie (D – W)', 'umie rozwiązywać zadania tekstowe związane z polami trójkątów (R – W)']","[(11, 3), (11, 4), (11, 5)]"
Porówn ywanie ułamków,,,,"['zna algorytm porównywania ułamków o równych mianownikach (K)', 'zna algorytm porównywania ułamków o równych licznikach (P)', 'zna algorytm porównywania ułamków o różnych mianownikach (P )', 'umie porównywać ułamki o równych mianownikach (K)', 'umie porównywać ułamki o równych licznikach (P)']","['zna algorytm porównywania ułamków do ½ (R)', 'zna algorytm porównywania ułamków poprzez ustalenie, który z nich na osi liczbowej leży bliżej 1 (R)', 'umie porównywać ułamki o różnych mianownikach (P – R)', 'umie porównywać liczby mieszane (P – R)', 'umie rozwiązywać zadania tekstowe z zastosowaniem porównywania ułamków (R)']",[]
Porównywanie ułamków dziesiętnych,Porównywanie ułamków,IV. Ułamki zwykłe i dziesiętne. Uczeń: 4) sprowadza ułamki zwykłe do wspólnego mianownika; 12) porównuje ułamki ( zwykłe (…)) .,75.47169811320755,"['zna algorytm porównywania ułamkó w dziesiętnych (K – P)', 'umie porównywać dwa ułamki o takiej samej liczbie cyfr po przecinku (K)']","['umie porównywać ułamki o różnej liczbie cyfr po przecinku (P – R)', 'umie porównywać liczby przedstawione w postaci ułamka dziesiętnego oraz ułamka zwykłego (liczby mieszanej) (P – R)', 'umie rozwiązywać zadania tekstowe związane z porównywaniem ułamków (R)', 'umie znajdować liczbę wymierną dodatnią leżącą między dwiema danymi na osi liczbowej (P – R)']","[(4, 4), (4, 12)]"
Porównywanie ułamków dziesiętnych,Porównywanie ułamków dziesiętnych,"IV. Ułamki zwykłe i dziesiętne. Uczeń: 12) por ównuje ułamki ( (…) dziesiętne). XIV. Zadania tekstowe. Uczeń: 1) czyta ze zrozumieniem tekst zawierający informacje liczbowe; 5) do rozwiązywania zadań osadzonych w kontekście praktycznym stosuje poznaną wiedzę z zakresu arytmetyki (…) oraz nabyte umiejętności rachunkowe, a także własne poprawne metody .",100.0,"['zna algorytm porównywania ułamkó w dziesiętnych (K – P)', 'umie porównywać dwa ułamki o takiej samej liczbie cyfr po przecinku (K)']","['umie porównywać ułamki o różnej liczbie cyfr po przecinku (P – R)', 'umie porównywać liczby przedstawione w postaci ułamka dziesiętnego oraz ułamka zwykłego (liczby mieszanej) (P – R)', 'umie rozwiązywać zadania tekstowe związane z porównywaniem ułamków (R)', 'umie znajdować liczbę wymierną dodatnią leżącą między dwiema danymi na osi liczbowej (P – R)']","[(4, 12), (14, 1), (14, 5)]"
Procenty a ułamki,Procenty a ułamki*,"XII. Obliczenia praktyczne. Uczeń: 1) interpretuje 100% danej wielkości jako całość, 50% - jako połowę, 25% - jako jedną czwartą, 10% - jako jedną dziesiątą, a 1% - jako jedną setną część danej wielkości liczbowej. 2) w przypadkach osadzonych w kontekście praktycznym oblicza procent danej wielkości w stopniu trudności typu 50%, 20%,10% .",100.0,"['zna pojęcie procentu (K – P)', 'rozumie potrzebę stosowania procentów w życiu codziennym (K –P)', 'umie wskazać przykłady zastosowań procentów w życiu codziennym (K – P)', 'umie zamieniać procenty na: – ułamki dziesiętne (P)', 'umie zapisywać ułamki o mianowniku 100 w postaci procentów (P)', 'umie zapisywać 25%, 50% w postaci ułamków (K)']","['umie zamieniać procenty na: – ułamki zwykłe nieskracalne (P – R)', 'umie zamieniać ułamki na procenty (R – D)', 'umie określać procentowo zacieniowane części figur (P – R)', 'um ie odczytywać potrzebne informacje z diagramów procentowych (P – D)', 'umie rozwiązywać zadania tekstowe związane z procentami (R)', 'umie określać procentowo zacieniowane części figur (D)', 'umie rozwiązywać zadania tekstowe związane z procentami (D – W)']","[(12, 1), (12, 2)]"
Proste prostopadłe i proste równoległe,Proste prostopadłe i proste równoległe,"VII. Proste i odcinki. Uczeń: 1) rozpoznaje i nazywa figury: punkt, prosta, półprosta, odcinek; 2) rozpoznaje proste i odcinki prostopadłe i równoległe; 3) rysuje pary odcinków prostopadłych i równoległych; 4) mierzy odcinek z dokładnością do 1 mm; 5) znajduje odległość punktu od pros tej.",100.0,"['zna podstawowe figury geometryczne (K)', 'zna zapis symboliczny prostych prostopadłych i równo ległych (P)', 'zna pojęcie odległości punktu od prostej (P)', 'zna pojęcie odległości między prostymi (P)', 'umie rozpoznawać proste i odcinki prostopadłe (równoległe) (K)', 'umie kreślić proste i odcinki prostopadłe (K) oraz proste i odcinki równoległe (P)', 'umie kreślić prostą prostopadłą przechodzącą przez punkt nieleżący na prostej (K)', 'umie kreślić prostą równoległą przechodzącą przez punkt nieleżący na prostej (P)', 'umie kreślić proste w ustalonej odległości (P)']","['umie rozwiązywać zadania tekstowe związ ane z prostopadłością i równoległością prostych (P – R)', 'umie określać wzajemne położenia prostych i odcinków na płaszczyźnie (R – D)', 'umie rozwiązywać zadania tekstowe związane z prostopadłością i równoległością prostych (D – W)']","[(7, 1), (7, 2), (7, 3), (7, 4), (7, 5)]"
Prostokąty i kwadraty,Prostokąty i kwadraty,"VII. Proste i odcinki. Uczeń: 2) rozpoznaje proste, odcinki prostopadłe i równoległe. IX. Wielokąty, koła i okręgi. Uczeń: 4) rozpoznaje i nazywa: kwadrat, prostokąt, (…); 5) zna najważniejsze włas ności kwadratu, prostokąta, (…). XI. Obliczenia w geometrii. Uczeń: 2) oblicza obwód wielokąta o danych długościach boków .",100.0,"['zna pojęcia: prostokąt, kwadrat (K)', 'zna własności prostokąta i kwadratu (K)', 'zna własności przekątnych prostokąta i kwadratu (P)', 'umie rysować prostokąt, kwadrat: – o danych bokach (K) – o danym obwodzie (P)']","['umie obliczać obwody prostokątów i kwadratów (K – R)', 'umie obliczać długość łamanych, których odcinkami są części przekątnej prostokąta, mając długość tej przekątnej (P – R)', 'umie rysować kwadraty, mając dane jeden wierzchołek i punkt przecięcia przekątnych (W)']","[(7, 2), (9, 4), (9, 5), (11, 2)]"
Rodzaje trójkątów,Rodzaje trójkątów,"IX. Wielokąty, koła i okręgi. Uczeń: 1) rozpoznaje i nazywa trójkąty ostrokątne, prostokątne, rozwartokątne, równoboczne i równoramienne; 8) w trójkącie równoramiennym wyznacza (…) przy danych obwodzie i długości jednego boku – długości pozostałych boków. XI. Obliczenia w geometrii. Uczeń: 2) oblicza obwód wieloką ta o danych długościach boków .",100.0,"['zna rodzaje trójkątów (K – P)', 'zna nazwy boków w trójkącie równoramiennym (P)', 'zna nazwy boków w trójkącie prostokątnym (P)', 'zna zależność między bokami w trójkącie równoramiennym (P)', 'rozumie klasyfikację trójkątów (P)', 'umie wskazywać i rysować poszczególne rodzaje trójkątów (K – P)', 'umie określać rodzaje trójkątów na podstawie rysunków (K – P)', 'umie obliczać obwód trójkąta: – o danych długościach boków (K) – równoramiennego o danej długości podstawy i ramienia (P)']","['umie obliczać długość podstawy (ramienia), znając obwód i długość ramienia (podstawy) trójkąta równoramiennego (R)', 'umie rozwiązywać zadania tekstowe związane z trójkątami ( D – W)']","[(9, 1), (9, 8), (11, 2)]"
Rozkład liczby na czynniki pierwsze,Rozkład liczby na czynniki pierwsze,"II. Działania na liczbach naturalnych. Uczeń: 14) rozkłada liczby naturalne na czynniki pierwsze, co najwyżej trzycyfrowe, w przypadku gdy co najwyżej jeden z tych czynnik ów jest liczbą większą niż 10 .",100.0,"['zna sposób rozkładu liczb na czynniki pierwsze (K – P)', 'rozumie sposób rozkładu liczb na czynniki pierwsze (K – P)', 'umie rozkładać na czynniki pierwsze liczby: - dwucyfrowe (K)']","['umie rozkładać na czynniki pierwsze liczby: - wielocyfrowe (P – R)', 'umie zapisywać rozkład liczb na czynniki pierwsze za pomocą potęg (R – D)', 'umie zapisać liczbę, gdy znany jest jej rozkład na czynniki pierwsze (P – R)', 'umie rozkładać na czynniki pierwsze liczby zapisane w postaci iloczynu (D – W)']","[(2, 14)]"
